iters,fevals,fitness
556,10264,1206.0
557,10273,1204.0
558,10283,1207.0
559,10293,1207.0
560,10303,1207.0
561,10313,1204.0
562,10323,1204.0
563,10332,1204.0
564,10342,1204.0
565,10352,1204.0
566,10361,1204.0
567,10371,1204.0
568,10381,1204.0
569,10391,1204.0
570,10401,1204.0
571,10411,1205.0
572,10420,1204.0
573,10430,1204.0
574,10439,1204.0
575,10449,1204.0
576,10458,1204.0
577,10467,1204.0
578,10477,1204.0
579,10486,1204.0
580,10496,1204.0
581,10506,1207.0
582,10515,1204.0
583,10525,1204.0
584,10535,1204.0
585,10544,1204.0
586,10552,1204.0
587,10562,1203.0
588,10572,1203.0
589,10582,1203.0
590,10592,1203.0
591,10602,1203.0
592,10612,1203.0
593,10622,1204.0
594,10632,1203.0
595,10642,1203.0
596,10650,1206.0
597,10660,1203.0
598,10670,1203.0
599,10679,1203.0
600,10689,1204.0
601,10699,1206.0
602,10709,1206.0
603,10719,1206.0
604,10729,1206.0
605,10738,1206.0
606,10748,1206.0
607,10757,1205.0
608,10767,1205.0
609,10777,1206.0
610,10787,1206.0
611,10797,1207.0
612,10807,1207.0
613,10817,1207.0
614,10826,1207.0
615,10836,1207.0
616,10846,1207.0
617,10856,1207.0
618,10866,1207.0
619,10876,1207.0
620,10886,1207.0
621,10895,1207.0
622,10905,1207.0
623,10915,1207.0
624,10925,1207.0
625,10935,1207.0
626,10945,1207.0
627,10955,1207.0
628,10965,1207.0
629,10975,1207.0
630,10985,1207.0
631,10995,1207.0
632,11005,1209.0
633,11015,1209.0
634,11024,1209.0
635,11034,1209.0
636,11044,1207.0
637,11054,1207.0
638,11064,1207.0
639,11074,1207.0
640,11084,1208.0
641,11094,1208.0
642,11104,1208.0
643,11114,1207.0
644,11124,1207.0
645,11134,1207.0
646,11143,1207.0
647,11153,1207.0
648,11163,1207.0
649,11173,1207.0
650,11182,1207.0
651,11192,1207.0
652,11201,1207.0
653,11211,1207.0
654,11221,1207.0
655,11231,1207.0
656,11241,1207.0
657,11250,1207.0
658,11260,1207.0
659,11270,1207.0
660,11280,1207.0
661,11290,1207.0
662,11300,1207.0
663,11310,1207.0
664,11320,1207.0
665,11330,1207.0
666,11340,1207.0
667,11350,1209.0
668,11360,1209.0
669,11370,1206.0
670,11380,1207.0
671,11389,1211.0
672,11399,1212.0
673,11409,1212.0
674,11419,1206.0
675,11429,1206.0
676,11439,1206.0
677,11449,1206.0
678,11459,1208.0
679,11469,1208.0
680,11479,1208.0
681,11489,1208.0
682,11499,1208.0
683,11508,1208.0
684,11518,1208.0
685,11527,1208.0
686,11537,1208.0
687,11547,1208.0
688,11557,1208.0
689,11567,1208.0
690,11577,1208.0
691,11587,1208.0
692,11597,1208.0
693,11607,1208.0
694,11617,1208.0
695,11627,1208.0
696,11637,1208.0
697,11646,1208.0
698,11654,1208.0
