iters,fevals,fitness
213,437,1222.0
214,439,1222.0
215,441,1222.0
216,443,1222.0
217,445,1222.0
218,447,1222.0
219,449,1222.0
220,451,1222.0
221,453,1222.0
222,455,1222.0
223,457,1222.0
224,459,1222.0
225,461,1222.0
226,463,1222.0
227,465,1222.0
228,467,1222.0
229,469,1222.0
230,471,1222.0
231,473,1222.0
232,475,1222.0
233,477,1222.0
234,479,1222.0
235,481,1222.0
236,483,1222.0
237,485,1222.0
238,487,1222.0
239,489,1222.0
240,491,1222.0
241,493,1222.0
242,495,1222.0
243,497,1222.0
244,499,1222.0
245,500,1222.0
246,501,1222.0
247,502,1222.0
248,503,1222.0
249,504,1222.0
250,505,1222.0
251,506,1222.0
252,507,1222.0
253,508,1222.0
254,509,1222.0
255,510,1222.0
256,511,1222.0
257,512,1222.0
258,513,1222.0
259,514,1222.0
260,515,1222.0
261,516,1222.0
262,517,1222.0
263,518,1222.0
264,519,1222.0
265,520,1222.0
266,521,1222.0
267,522,1222.0
268,523,1222.0
269,524,1222.0
270,525,1222.0
271,526,1222.0
272,527,1222.0
273,528,1222.0
274,529,1222.0
275,530,1222.0
276,531,1222.0
277,532,1222.0
278,533,1222.0
279,534,1222.0
280,535,1222.0
281,536,1222.0
282,537,1222.0
283,538,1222.0
284,539,1222.0
285,540,1222.0
286,541,1222.0
287,542,1222.0
288,543,1222.0
289,544,1222.0
290,545,1222.0
291,546,1222.0
292,547,1222.0
293,548,1222.0
294,549,1222.0
295,550,1222.0
296,551,1222.0
297,552,1222.0
298,553,1222.0
299,554,1222.0
300,555,1222.0
301,556,1222.0
302,557,1222.0
303,558,1222.0
304,559,1222.0
305,560,1222.0
306,561,1222.0
307,562,1222.0
308,563,1222.0
309,564,1222.0
310,565,1222.0
311,566,1222.0
312,567,1222.0
313,568,1222.0
314,569,1222.0
315,570,1222.0
316,571,1222.0
317,572,1222.0
318,573,1222.0
319,574,1222.0
320,575,1222.0
321,576,1222.0
322,577,1222.0
323,578,1222.0
324,579,1222.0
325,580,1222.0
326,581,1222.0
327,582,1222.0
328,583,1222.0
329,584,1222.0
330,585,1222.0
331,586,1222.0
332,587,1222.0
333,588,1222.0
334,589,1222.0
335,590,1222.0
336,591,1222.0
337,592,1222.0
338,593,1222.0
339,594,1222.0
340,595,1222.0
341,596,1222.0
342,597,1222.0
343,598,1222.0
344,599,1223.0
345,600,1223.0
346,601,1223.0
347,602,1223.0
348,603,1223.0
349,604,1223.0
350,605,1223.0
351,606,1223.0
352,607,1223.0
353,608,1223.0
354,609,1223.0
355,610,1223.0
356,611,1223.0
357,612,1223.0
358,613,1223.0
359,614,1223.0
360,615,1223.0
361,616,1223.0
362,617,1223.0
363,618,1223.0
364,619,1223.0
365,620,1223.0
366,621,1223.0
367,622,1223.0
368,623,1223.0
369,624,1223.0
370,625,1223.0
371,626,1223.0
372,627,1223.0
373,628,1223.0
374,629,1223.0
375,630,1223.0
376,631,1223.0
377,632,1223.0
378,633,1223.0
379,634,1223.0
380,635,1223.0
381,636,1223.0
382,637,1223.0
383,638,1223.0
384,639,1223.0
385,640,1223.0
386,641,1223.0
387,642,1223.0
388,643,1223.0
389,644,1223.0
390,645,1223.0
