iters,fevals,fitness
0,38,0.04438587937825142
1,64,0.03994755341408041
2,121,0.042788254743340595
3,146,0.04051929016321371
4,218,0.04192704684925399
5,222,0.041549292847829294
6,303,0.036809441186138124
7,308,0.03675857740251566
8,354,0.041242739407868365
9,388,0.03542686907180971
10,500,0.04039960638111011
11,501,0.040337494875793106
12,502,0.04041506784191268
13,503,0.04075798896269267
14,504,0.040696011671318456
15,505,0.04104243849067554
16,506,0.04145963367288214
17,507,0.041900518367661815
18,508,0.0414825628198329
19,509,0.04165660542820645
20,510,0.04125149782470179
21,511,0.041613634498628406
22,512,0.040800268611242224
23,513,0.0408694278224331
24,514,0.0402486086696366
25,515,0.040503774716374195
26,516,0.040647937866344054
27,517,0.039525807100837904
28,518,0.03900223966948393
29,519,0.039271724280835335
30,520,0.039271724280835335
31,521,0.038641111512199566
32,522,0.038320502952955374
33,523,0.038262059227466394
34,524,0.03682490363082758
35,525,0.036115169824080626
36,526,0.035315913058367274
37,527,0.035925401248664446
38,528,0.035653737182220306
39,529,0.03508540551679122
40,530,0.035409476905093704
41,531,0.03566109141096849
42,532,0.035673387026349965
43,533,0.036122751205100716
44,534,0.03591043872918763
45,535,0.035983597083056124
46,536,0.03522906475928568
47,537,0.03532520210934151
48,538,0.035318611179077086
49,539,0.03545297980062379
50,540,0.035504390322641244
51,541,0.035602517766076223
52,542,0.035907251882583695
53,543,0.03692027678774518
54,544,0.036951907204416996
55,545,0.03690136480846373
56,546,0.03737810034560798
57,547,0.03826031736166206
58,548,0.03733694431760981
59,549,0.03844766868287507
60,550,0.038720027846477434
61,551,0.038720027846477434
62,552,0.03850796879235001
63,553,0.03858606367423862
64,554,0.03808607367898208
65,555,0.03822422275820831
66,556,0.03857946652497453
67,557,0.03927853249301643
68,558,0.039382116541666796
69,559,0.039298307875055186
70,560,0.0400349501964788
71,561,0.03877964442233357
72,562,0.037884865278977255
73,563,0.038666837314148994
74,564,0.03863165605582924
75,565,0.04021175641058106
76,566,0.0402225158707973
77,567,0.04087774274140286
78,568,0.04049209382032285
79,569,0.04052466516263062
80,570,0.038138955534901986
81,571,0.0373494369208095
82,572,0.03666502983285221
83,573,0.0359288348503954
84,574,0.03629661250241496
85,575,0.03720086951404884
