iters,fevals,fitness
354,84777,19.0
355,84881,19.0
356,84986,19.0
357,85090,19.0
358,85194,19.0
359,85299,19.0
360,85406,19.0
361,85511,19.0
362,85614,19.0
363,85721,19.0
364,85823,19.0
365,85927,19.0
366,86033,19.0
367,86137,19.0
368,86242,19.0
369,86346,19.0
370,86451,19.0
371,86557,19.0
372,86661,19.0
373,86767,19.0
374,86872,19.0
375,86976,19.0
376,87081,19.0
377,87184,19.0
378,87290,19.0
379,87395,19.0
380,87498,19.0
381,87604,19.0
382,87705,19.0
383,87811,19.0
384,87916,19.0
385,88023,19.0
386,88127,19.0
387,88232,19.0
388,88335,19.0
389,88439,19.0
390,88547,19.0
391,88656,19.0
392,88761,19.0
393,88863,19.0
394,88967,19.0
395,89075,19.0
396,89179,19.0
397,89283,19.0
398,89389,20.0
399,89494,20.0
400,89599,20.0
401,89704,20.0
402,89813,20.0
403,89919,20.0
404,90025,20.0
405,90129,20.0
406,90233,20.0
407,90335,20.0
408,90439,20.0
409,90546,20.0
410,90650,20.0
411,90754,20.0
412,90857,20.0
413,90961,20.0
414,91064,20.0
415,91171,20.0
416,91276,20.0
417,91380,20.0
418,91485,20.0
419,91590,20.0
420,91694,20.0
421,91795,20.0
422,91899,20.0
423,92004,20.0
424,92107,20.0
425,92210,20.0
426,92315,20.0
427,92419,20.0
428,92525,20.0
429,92628,23.0
430,92732,23.0
431,92836,23.0
432,92940,23.0
433,93045,23.0
434,93149,23.0
435,93251,23.0
436,93356,23.0
437,93460,23.0
438,93566,23.0
439,93672,23.0
440,93776,23.0
441,93879,23.0
442,93983,23.0
443,94088,23.0
444,94194,23.0
445,94295,23.0
446,94397,23.0
447,94502,23.0
448,94604,23.0
449,94708,23.0
450,94813,23.0
451,94918,23.0
452,95023,23.0
453,95128,23.0
454,95233,23.0
455,95338,23.0
456,95443,23.0
457,95550,23.0
458,95655,23.0
459,95760,23.0
460,95863,24.0
461,95969,23.0
462,96074,23.0
463,96181,23.0
464,96283,23.0
465,96388,23.0
466,96494,23.0
467,96600,23.0
468,96702,23.0
469,96805,23.0
470,96911,23.0
471,97015,23.0
472,97122,23.0
473,97228,23.0
474,97334,23.0
475,97442,23.0
476,97546,23.0
477,97651,23.0
478,97756,23.0
479,97863,23.0
480,97966,23.0
481,98072,23.0
482,98178,23.0
483,98282,23.0
484,98387,23.0
485,98492,24.0
486,98596,23.0
487,98702,23.0
488,98808,23.0
489,98911,23.0
490,99018,23.0
491,99126,23.0
492,99233,23.0
493,99338,23.0
494,99443,23.0
495,99546,23.0
496,99651,23.0
497,99757,23.0
498,99862,23.0
499,99966,23.0
500,100071,23.0
501,100178,23.0
502,100284,23.0
503,100390,23.0
504,100494,23.0
505,100597,23.0
506,100702,23.0
507,100808,23.0
508,100911,23.0
509,101017,23.0
510,101124,23.0
511,101232,23.0
512,101336,23.0
513,101437,23.0
514,101539,23.0
515,101643,23.0
516,101749,23.0
517,101853,23.0
518,101958,24.0
519,102063,24.0
520,102166,24.0
521,102269,24.0
522,102373,24.0
523,102478,24.0
524,102583,24.0
525,102689,23.0
526,102794,23.0
527,102898,23.0
528,103002,23.0
529,103106,23.0
530,103210,23.0
531,103314,23.0
532,103417,23.0
533,103522,23.0
534,103627,23.0
535,103730,23.0
536,103832,23.0
537,103936,23.0
538,104043,23.0
539,104148,23.0
540,104251,23.0
541,104355,23.0
542,104461,23.0
543,104565,23.0
544,104671,23.0
545,104777,23.0
546,104879,23.0
547,104986,23.0
548,105089,23.0
549,105196,23.0
550,105302,23.0
551,105410,23.0
552,105513,23.0
553,105621,23.0
554,105724,23.0
555,105828,23.0
556,105934,23.0
557,106038,23.0
558,106140,23.0
559,106245,23.0
560,106350,23.0
561,106454,23.0
562,106558,23.0
563,106664,23.0
564,106769,23.0
565,106873,23.0
566,106979,23.0
567,107085,23.0
568,107189,23.0
569,107292,23.0
570,107397,23.0
571,107505,23.0
572,107613,23.0
573,107716,23.0
574,107821,23.0
575,107925,23.0
576,108033,23.0
577,108138,23.0
578,108243,23.0
579,108345,23.0
580,108448,23.0
581,108554,23.0
582,108658,23.0
583,108764,23.0
584,108869,23.0
585,108973,23.0
586,109077,23.0
587,109182,23.0
588,109286,23.0
589,109392,23.0
590,109498,23.0
591,109601,23.0
592,109707,23.0
593,109811,23.0
594,109917,23.0
595,110021,23.0
596,110126,23.0
597,110232,23.0
598,110337,23.0
599,110441,23.0
600,110545,23.0
601,110651,23.0
602,110755,23.0
603,110864,23.0
604,110968,23.0
605,111071,23.0
606,111175,23.0
607,111281,23.0
608,111387,23.0
609,111489,23.0
610,111596,23.0
611,111701,23.0
612,111803,23.0
613,111908,23.0
614,112013,23.0
615,112115,23.0
616,112221,23.0
617,112325,23.0
618,112430,23.0
619,112533,23.0
620,112637,23.0
621,112743,23.0
622,112848,23.0
623,112954,23.0
624,113060,23.0
625,113161,23.0
626,113266,23.0
627,113372,23.0
628,113479,23.0
629,113583,23.0
630,113688,23.0
631,113796,23.0
632,113900,23.0
633,114004,24.0
634,114107,23.0
635,114214,24.0
636,114319,23.0
637,114424,23.0
638,114528,23.0
639,114633,23.0
640,114736,23.0
641,114840,23.0
642,114944,23.0
643,115048,24.0
644,115153,24.0
645,115259,24.0
646,115361,24.0
647,115465,24.0
648,115568,24.0
649,115670,24.0
650,115772,24.0
651,115877,23.0
652,115981,23.0
653,116086,23.0
654,116188,23.0
655,116291,23.0
656,116397,23.0
657,116504,23.0
658,116610,23.0
659,116716,23.0
660,116820,23.0
661,116922,23.0
662,117027,23.0
663,117134,23.0
664,117237,23.0
665,117342,23.0
666,117447,23.0
667,117550,23.0
668,117655,23.0
669,117761,23.0
670,117867,23.0
671,117972,23.0
672,118078,23.0
673,118183,23.0
674,118287,23.0
675,118391,23.0
676,118495,23.0
677,118599,23.0
678,118704,23.0
679,118808,23.0
680,118912,23.0
681,119018,23.0
682,119124,23.0
683,119229,23.0
684,119333,23.0
685,119437,23.0
686,119540,23.0
687,119645,23.0
688,119749,23.0
689,119854,23.0
690,119959,23.0
691,120064,23.0
692,120168,23.0
693,120272,23.0
694,120376,23.0
695,120481,23.0
696,120585,23.0
697,120691,23.0
698,120795,23.0
699,120900,24.0
700,121006,23.0
701,121109,23.0
702,121213,23.0
703,121319,23.0
704,121424,23.0
705,121529,23.0
706,121634,23.0
707,121737,23.0
708,121842,23.0
709,121945,23.0
710,122050,23.0
711,122155,23.0
712,122258,23.0
713,122364,23.0
714,122469,23.0
715,122575,23.0
716,122678,23.0
717,122780,23.0
718,122887,23.0
719,122994,23.0
720,123101,23.0
721,123206,23.0
722,123312,23.0
