train,test
0.44973169060420204,0.44374047988131105
0.44973169060420204,0.44374047988131105
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.4171523713512172,0.40799448635132374
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.41661528491071637,0.4075081161837985
0.4159960879926644,0.4080484565216502
0.4112607034361996,0.40457758919437525
0.4112607034361996,0.40457758919437525
0.4112607034361996,0.40457758919437525
0.4112607034361996,0.40457758919437525
0.4112607034361996,0.40457758919437525
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4139622687105822,0.407908088480959
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.40602908778375707,0.4001708791099604
0.4060294021308581,0.4001709429104406
0.4060235812604491,0.4001648262453889
0.40684087653192924,0.400891419168244
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.40712276398008146,0.4009007119392795
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4060235812604491,0.4001648262453889
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4014229287164742,0.39453449078451575
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.4007226316221191,0.3941008395587541
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.39970665548312084,0.393674927347191
0.37752421322879404,0.3740709942382141
0.40152933109473415,0.39450336939710456
0.37752421322879404,0.3740709942382141
0.37752421322879404,0.3740709942382141
0.37752421322879404,0.3740709942382141
0.37752421322879404,0.3740709942382141
0.38184571539712625,0.3769160777069109
0.37752421322879404,0.3740709942382141
0.37752421322879404,0.3740709942382141
0.37752421322879404,0.3740709942382141
