iters,fevals,fitness
0,2,0.041621829443328116
1,5,0.04328388665858884
2,7,0.04328388665858884
3,9,0.04606743819911403
4,11,0.04685153853183075
5,13,0.047467591119156376
6,15,0.04848339047969328
7,17,0.04873861752389641
8,19,0.04873861752389641
9,21,0.04873861752389641
10,23,0.04873861752389641
11,25,0.04873861752389641
12,27,0.049501024298478684
13,29,0.049501024298478684
14,31,0.049501024298478684
15,33,0.049646174313310296
16,35,0.050301907933851975
17,37,0.050301907933851975
18,40,0.05080463363064289
19,42,0.05112401478310449
20,44,0.05112401478310449
21,46,0.05112401478310449
22,48,0.051765248566873964
23,50,0.0525913699043461
24,52,0.0525913699043461
25,54,0.0525913699043461
26,57,0.05274670042071012
27,59,0.05274670042071012
28,61,0.05274670042071012
29,63,0.05274670042071012
30,66,0.05390156760698759
31,68,0.05390156760698759
32,70,0.05390156760698759
33,72,0.05390156760698759
34,74,0.05390156760698759
35,76,0.05390156760698759
36,78,0.05390156760698759
37,80,0.055295709420571854
38,82,0.055295709420571854
39,84,0.055295709420571854
40,87,0.05712406033408213
41,89,0.05712406033408213
42,91,0.05712406033408213
43,93,0.05712406033408213
44,95,0.05712406033408213
45,97,0.058000074599117685
46,100,0.05802852923585987
47,102,0.05802852923585987
48,104,0.05802852923585987
49,106,0.05802852923585987
50,108,0.05802852923585987
51,110,0.05802852923585987
52,112,0.058214847008261766
53,114,0.058214847008261766
54,116,0.058214847008261766
55,118,0.058214847008261766
56,120,0.058214847008261766
57,122,0.058214847008261766
58,124,0.058214847008261766
59,126,0.058214847008261766
60,128,0.058214847008261766
61,130,0.05855962872245742
62,133,0.059102348363406595
63,135,0.059102348363406595
64,137,0.059102348363406595
65,139,0.059102348363406595
66,141,0.059102348363406595
67,143,0.059102348363406595
68,145,0.059102348363406595
69,147,0.059102348363406595
70,149,0.059102348363406595
71,152,0.059378726876431004
72,154,0.059378726876431004
73,156,0.059378726876431004
74,158,0.059378726876431004
75,160,0.059378726876431004
76,162,0.059378726876431004
77,164,0.059378726876431004
78,166,0.059378726876431004
79,168,0.059378726876431004
80,170,0.059378726876431004
81,172,0.05942224219696406
82,175,0.06008528067655893
83,177,0.06008528067655893
84,179,0.06008528067655893
85,181,0.06008528067655893
86,183,0.06008528067655893
87,185,0.06008528067655893
88,187,0.06008528067655893
89,189,0.06008528067655893
90,191,0.06008528067655893
91,193,0.06008528067655893
92,196,0.060103968668460725
93,198,0.060103968668460725
94,200,0.060103968668460725
95,203,0.06185326743741043
96,205,0.06185326743741043
97,208,0.06267212513685662
98,210,0.06267212513685662
99,212,0.06267212513685662
100,214,0.06267212513685662
101,216,0.06267212513685662
102,218,0.06267212513685662
103,220,0.06267212513685662
104,222,0.06267212513685662
