iters,fevals,fitness
0,779415,0.16630333645831216
1,780968,0.1619421947636574
2,782523,0.16630333645831222
3,784084,0.16630333645831222
4,785641,0.1663033364583122
5,787203,0.16630333645831222
6,788771,0.16630333645831222
7,790335,0.1663033364583122
8,791903,0.1663033364583122
9,793457,0.1663033364583122
10,795027,0.16630333645831216
11,796584,0.1663033364583122
12,798145,0.16943129448558467
13,799710,0.1663553898305525
14,801276,0.16630333645831222
15,802835,0.16630333645831222
16,804394,0.16630333645831222
17,805939,0.16756774468514243
18,807497,0.1681919237933707
19,809053,0.16819192379337072
20,810611,0.1675149299658221
21,812172,0.1675149299658221
22,813731,0.1675149299658221
23,815284,0.16751492996582207
24,816839,0.1681919237933707
25,818400,0.16819192379337072
26,819960,0.16819192379337072
27,821518,0.16682012982583458
28,823081,0.1663033364583122
29,824646,0.1655856318661668
30,826200,0.16756774468514243
31,827748,0.1663553898305525
32,829310,0.16614202115499138
33,830870,0.1681919237933707
34,832442,0.16751492996582207
35,834004,0.16943129448558467
36,835558,0.1681919237933707
37,837128,0.16614202115499138
38,838689,0.16614202115499138
39,840245,0.16614202115499138
40,841810,0.16598295866722873
41,843367,0.16751492996582207
42,844922,0.16751492996582207
43,846474,0.1663553898305525
44,848025,0.16635538983055254
45,849583,0.16635538983055254
46,851143,0.16756774468514243
47,852700,0.1681919237933707
48,854263,0.1675677446851425
49,855829,0.16756774468514243
50,857389,0.16756774468514243
51,858959,0.16630333645831216
52,860512,0.16667304796619378
53,862080,0.16667304796619378
54,863639,0.16682012982583458
55,865196,0.1675650544598368
56,866755,0.16598295866722873
57,868313,0.1675149299658221
58,869872,0.16663617085005003
59,871418,0.16751492996582207
60,872975,0.16309085632705406
61,874529,0.16300854900904488
62,876088,0.15815442121873927
63,877652,0.16510767274388105
64,879214,0.16326846186669397
65,880762,0.16326846186669397
66,882316,0.16326846186669397
67,883880,0.15777063240045264
68,885439,0.15682507335200746
69,886993,0.15761673849951105
70,888550,0.1593611755792133
71,890100,0.16735125674997436
72,891662,0.15537580795406747
73,893220,0.16309085632705406
74,894771,0.15893172939229452
75,896329,0.15967031964360417
76,897889,0.16253819961053245
77,899453,0.15806270603375805
78,901022,0.159734435584397
79,902583,0.15848223044968193
80,904144,0.15854633328503528
81,905711,0.15892308335933877
82,907273,0.16445174773532115
83,908819,0.16159455694484148
84,910373,0.16221416368004526
85,911936,0.16159455694484148
86,913494,0.16335378531405284
87,915054,0.15934646230282176
88,916611,0.16040437384387177
89,918163,0.16365574893668333
90,919716,0.15669816833859698
91,921279,0.15798486595203431
92,922836,0.16700896106656687
93,924396,0.15989893631389712
94,925956,0.15722879578278257
95,927524,0.1561356015579491
96,929100,0.15921724257258624
97,930661,0.15798486595203431
98,932217,0.15798486595203431
99,933768,0.1617874603622657
100,935333,0.16902746469207114
101,936877,0.1614267648117274
102,938433,0.157403786322811
103,939996,0.15475989834311726
104,941538,0.15726792748271257
105,943094,0.15725458732299855
106,944653,0.15725458732299855
107,946221,0.15891456090904132
108,947782,0.16034641296631477
109,949339,0.1589145609090413
110,950902,0.16038292313229804
111,952455,0.16038292313229804
112,954012,0.16038292313229804
113,955573,0.16038292313229802
114,957144,0.16038292313229804
115,958695,0.15848223044968193
116,960248,0.16613071761994103
117,961804,0.15789932954148148
118,963362,0.15861119996724232
119,964920,0.15684908119933783
120,966480,0.15798486595203431
121,968045,0.15798486595203431
122,969597,0.15862900754847598
123,971150,0.15862900754847598
124,972716,0.15909913752821303
125,974273,0.15909913752821303
126,975834,0.15862900754847598
127,977386,0.15892362559271755
128,978942,0.15909913752821303
129,980500,0.15789932954148148
130,982067,0.15684908119933783
131,983620,0.15867636691524004
132,985174,0.15867636691524004
133,986734,0.16034641296631477
134,988290,0.16034641296631477
135,989844,0.1603464129663148
136,991410,0.16034641296631477
137,992983,0.16034641296631477
138,994533,0.1603464129663148
139,996093,0.16034641296631472
140,997649,0.16034641296631477
141,999208,0.15867636691524004
142,1000766,0.16034641296631477
143,1002323,0.16034641296631477
144,1003888,0.1603464129663148
145,1005442,0.1603464129663148
146,1006990,0.1603464129663148
147,1008553,0.16034641296631474
148,1010113,0.15941027011909614
149,1011663,0.16034641296631474
150,1013219,0.16034641296631474
151,1014780,0.15862900754847598
152,1016341,0.16034641296631477
153,1017893,0.15941027011909617
154,1019441,0.15941027011909611
155,1020995,0.15941027011909611
156,1022552,0.1603464129663148
157,1024113,0.15909913752821303
158,1025668,0.16114472644139163
159,1027238,0.15862900754847598
160,1028806,0.16221416368004526
161,1030373,0.16034641296631477
162,1031932,0.16034641296631477
163,1033494,0.15909913752821303
164,1035058,0.16034641296631477
165,1036614,0.16034641296631477
166,1038186,0.1603464129663148
167,1039743,0.16034641296631477
168,1041300,0.1603464129663148
169,1042863,0.15862900754847595
170,1044432,0.158629007548476
171,1046000,0.15709459651543495
172,1047549,0.15709459651543495
173,1049119,0.15867636691524004
174,1050676,0.15725458732299852
175,1052240,0.15789932954148148
176,1053794,0.15862900754847598
177,1055352,0.1603464129663148
178,1056907,0.15862900754847598
179,1058470,0.15848223044968193
180,1060030,0.15848223044968193
181,1061582,0.15789932954148145
182,1063143,0.15867636691524004
183,1064709,0.15848223044968193
184,1066272,0.15848223044968193
185,1067823,0.1603464129663148
186,1069392,0.16034641296631477
187,1070950,0.16034641296631477
188,1072514,0.15862900754847598
189,1074070,0.15862900754847595
190,1075644,0.16034641296631477
191,1077192,0.15909913752821303
192,1078749,0.15941027011909611
193,1080307,0.15941027011909611
194,1081853,0.15867636691524004
195,1083405,0.16104316094467466
196,1084972,0.16104316094467458
197,1086535,0.1610389117697786
198,1088090,0.16220326060882567
199,1089640,0.1658277622237208
200,1091184,0.16260333546707284
201,1092738,0.1626033354670728
202,1094292,0.1602858618748793
203,1095846,0.16255360333452387
204,1097399,0.16239947717921704
205,1098955,0.16239947717921704
206,1100516,0.1625536033345239
207,1102078,0.1625536033345239
208,1103630,0.1625536033345239
209,1105181,0.16239947717921704
210,1106741,0.1596981422822651
211,1108304,0.1663553898305525
212,1109852,0.1630473199916824
213,1111413,0.1630473199916824
214,1112972,0.1625536033345239
215,1114532,0.1625536033345239
216,1116096,0.1620606802322051
217,1117659,0.1604045111565624
218,1119213,0.1604045111565624
219,1120767,0.16036171095445342
220,1122330,0.16036171095445342
221,1123898,0.16036171095445342
222,1125468,0.1583844454374418
223,1127019,0.1619421947636574
224,1128573,0.16335378531405284
225,1130136,0.1639305288589772
226,1131688,0.1584504985262747
227,1133254,0.15830681883008862
228,1134808,0.1578541955150108
229,1136364,0.15785419551501076
230,1137912,0.15789932954148148
231,1139470,0.15893172939229452
232,1141024,0.15893172939229452
233,1142573,0.15940665576913135
234,1144147,0.16221416368004526
235,1145713,0.1620606802322051
236,1147276,0.1620606802322051
237,1148832,0.1602378474900678
238,1150395,0.15883559209111647
239,1151958,0.15940665576913132
240,1153520,0.161201165332754
241,1155093,0.16120116533275392
242,1156653,0.16005297127814302
243,1158212,0.15976476853207935
244,1159770,0.15976476853207935
245,1161328,0.16005297127814297
246,1162888,0.160052971278143
247,1164446,0.15991563206346243
248,1165990,0.15991563206346238
249,1167543,0.15991563206346238
250,1169094,0.16162296952501967
251,1170654,0.1599156320634624
252,1172204,0.15991563206346243
253,1173767,0.1599156320634624
254,1175331,0.1599156320634624
255,1176885,0.160052971278143
256,1178444,0.16005297127814297
257,1180008,0.16005297127814297
258,1181569,0.16098606835778073
259,1183122,0.16200819554897516
260,1184688,0.16200819554897516
261,1186246,0.16200819554897516
262,1187808,0.1620081955489752
263,1189363,0.1620081955489752
264,1190925,0.1620081955489752
265,1192488,0.1620081955489752
266,1194047,0.1620081955489752
267,1195616,0.1620081955489752
268,1197164,0.1620081955489752
269,1198733,0.1620081955489752
270,1200289,0.1620081955489752
271,1201843,0.16210168515554021
272,1203397,0.16210168515554021
273,1204950,0.16210168515554021
274,1206513,0.1620081955489752
275,1208071,0.1620081955489752
276,1209632,0.16210168515554021
277,1211197,0.16210168515554021
278,1212750,0.16210168515554021
279,1214312,0.16210168515554021
280,1215870,0.16210168515554021
281,1217438,0.16210168515554021
282,1218983,0.16210168515554021
283,1220538,0.16210168515554021
284,1222091,0.16210168515554021
285,1223661,0.16210168515554021
286,1225221,0.16210168515554021
287,1226773,0.16210168515554021
288,1228328,0.16210168515554021
289,1229892,0.16382907199164906
290,1231458,0.16210168515554021
291,1233017,0.16210168515554021
292,1234573,0.16210168515554021
293,1236125,0.16210168515554021
294,1237679,0.16210168515554021
295,1239244,0.16323020431875332
296,1240810,0.16323020431875332
297,1242358,0.16210168515554021
298,1243928,0.16210168515554021
299,1245477,0.16210168515554021
300,1247034,0.16196080904034318
301,1248593,0.1621016851555402
302,1250159,0.1619608090403432
303,1251724,0.1619608090403432
304,1253296,0.1619608090403432
305,1254848,0.16196080904034318
306,1256412,0.1619608090403432
307,1257981,0.16196080904034318
308,1259551,0.16196080904034318
309,1261105,0.1619608090403432
310,1262668,0.16196080904034318
311,1264216,0.16050239030925562
312,1265770,0.16050239030925564
313,1267333,0.16050239030925564
314,1268903,0.16233696765714825
315,1270457,0.16233696765714825
316,1272019,0.1583290408231667
317,1273592,0.1583290408231667
318,1275154,0.1583290408231667
319,1276730,0.1583290408231667
320,1278278,0.15832904082316668
321,1279828,0.15832904082316668
322,1281384,0.15832904082316668
323,1282942,0.15832904082316668
324,1284508,0.15832904082316668
325,1286069,0.15832904082316668
326,1287629,0.15832904082316668
327,1289191,0.1588765249164129
328,1290745,0.1588765249164129
329,1292311,0.1571128337124621
330,1293863,0.15832904082316668
331,1295415,0.15832904082316668
332,1296971,0.15832904082316668
333,1298542,0.15832904082316668
334,1300098,0.15832904082316668
335,1301645,0.15832904082316665
336,1303211,0.15832904082316668
337,1304763,0.1569424375736319
338,1306319,0.15832904082316668
339,1307872,0.15832904082316668
340,1309426,0.15832904082316668
341,1310981,0.15832904082316668
342,1312537,0.15832904082316668
343,1314111,0.1569424375736319
344,1315670,0.15832904082316668
345,1317229,0.1583290408231667
346,1318788,0.15832904082316668
347,1320340,0.15832904082316668
348,1321896,0.15832904082316668
349,1323456,0.15832904082316668
350,1325012,0.15832904082316668
351,1326570,0.1571128337124621
352,1328121,0.15832904082316668
353,1329688,0.1571128337124621
354,1331248,0.15832904082316668
355,1332808,0.15832904082316668
356,1334367,0.15832904082316668
357,1335924,0.15832904082316668
358,1337492,0.15832904082316668
359,1339053,0.15832904082316668
360,1340609,0.15832904082316668
361,1342171,0.15832904082316668
362,1343725,0.15832904082316668
363,1345290,0.15832904082316668
364,1346856,0.15832904082316668
365,1348413,0.15832904082316668
366,1349979,0.15832904082316668
367,1351537,0.15832904082316668
368,1353098,0.15832904082316668
369,1354655,0.1583290408231667
370,1356220,0.15832904082316668
371,1357775,0.1571128337124621
372,1359341,0.15832904082316668
373,1360906,0.15832904082316668
374,1362454,0.15832904082316668
375,1364013,0.15832904082316668
376,1365568,0.15832904082316668
377,1367122,0.15832904082316668
378,1368678,0.15832904082316668
379,1370229,0.15832904082316668
