iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.158406458895,0.155628913245,0.156708639738,0.34396936822,0.350765306122,0.35,0.189913317573,0.19842519685,0.188535031847,0.00439470000001
10,0.15348001562,0.151391106021,0.152010384121,0.347798340779,0.355867346939,0.348979591837,0.167074164629,0.170771756979,0.144772117962,0.0507529
20,0.157605580875,0.156276159021,0.157194402748,0.349712827058,0.352040816327,0.351020408163,0.15365448505,0.153333333333,0.133514986376,0.1020382
30,0.159804231229,0.158542107065,0.158897986534,0.344607530313,0.34693877551,0.341836734694,0.166396103896,0.176848874598,0.141145139814,0.1428342
40,0.162871385276,0.161914983821,0.162578667967,0.350670070198,0.353316326531,0.351020408163,0.195969972343,0.211508553655,0.169712793734,0.1934058
50,0.167581792605,0.165925657763,0.166805439339,0.34205488194,0.341836734694,0.34387755102,0.193270735524,0.196261682243,0.180891719745,0.2300603
60,0.166868753444,0.165285467187,0.165993913832,0.343650287173,0.343112244898,0.34693877551,0.18663503361,0.18383518225,0.157894736842,0.2897
70,0.166166419723,0.163554471167,0.165101771218,0.336311423101,0.345663265306,0.337755102041,0.179810725552,0.192125984252,0.164736164736,0.327444
80,0.164684223394,0.16183737483,0.163907390961,0.3410976388,0.349489795918,0.34693877551,0.197434900894,0.205607476636,0.19395465995,0.3650398
90,0.169818183159,0.166580769831,0.168840941513,0.331206126356,0.338010204082,0.337755102041,0.206060606061,0.212443095599,0.197775030902,0.4004534
100,0.169339991791,0.166155636882,0.168390597955,0.337268666241,0.345663265306,0.34387755102,0.229313543599,0.228571428571,0.220606060606,0.4363977
110,0.142686090395,0.139802046359,0.139749064807,0.417996171027,0.463010204082,0.425510204082,0.50353837779,0.554497354497,0.499555555556,0.4793316
120,0.140210171669,0.137867657682,0.137020888494,0.475111678366,0.492346938776,0.470408163265,0.589673235221,0.614341085271,0.581113801453,0.5134015
130,0.141252166356,0.138930216061,0.138167586444,0.467134652202,0.474489795918,0.467346938776,0.58040201005,0.599221789883,0.57698541329,0.5511569
140,0.137643727223,0.136389384199,0.134739783774,0.5,0.516581632653,0.510204081633,0.619012885971,0.640758293839,0.625585023401,0.5862947
150,0.138379718137,0.136673904182,0.13534765372,0.485641352904,0.498724489796,0.49693877551,0.601975308642,0.619554695063,0.607796340493,0.629121
