iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.144403796869,0.147317763644,0.142693499184,0.418315252074,0.389030612245,0.421428571429,0.473881673882,0.455062571104,0.477419354839,0.1159352
10,0.109516776108,0.10709774289,0.111581501583,0.659221442246,0.663265306122,0.654081632653,0.788849347568,0.788461538462,0.786658275645,1.3776587
20,0.118462418601,0.120073534726,0.122198869224,0.61774090619,0.605867346939,0.587755102041,0.704489393192,0.690690690691,0.67731629393,2.4989259
30,0.105185153392,0.104411405981,0.107231597288,0.665603063178,0.664540816327,0.666326530612,0.799156765044,0.79846743295,0.799509503372,3.611555
40,0.11468118265,0.113244567108,0.114822194511,0.649649010849,0.660714285714,0.660204081633,0.783346487766,0.791536050157,0.790960451977,4.8710022
50,0.109867100314,0.109194248444,0.110074740293,0.665283982131,0.665816326531,0.665306122449,0.798926586161,0.799079754601,0.799019607843,5.9321911
60,0.107323249296,0.105685428172,0.107346139199,0.667836630504,0.667091836735,0.666326530612,0.8,0.799693016117,0.79901659496,7.0084217
70,0.113356057776,0.114989235749,0.112928272297,0.639757498405,0.633928571429,0.645918367347,0.772882719775,0.76685621446,0.77742142399,8.8068848
80,0.102032729168,0.0998557722801,0.104456866097,0.667198468411,0.664540816327,0.665306122449,0.799923268751,0.79846743295,0.798773006135,10.4021647
90,0.104396880973,0.105320867837,0.106383875469,0.677089980855,0.649234693878,0.664285714286,0.793216183081,0.777327935223,0.784544859201,12.094887
100,0.109325558661,0.111630928143,0.1092053381,0.634971282706,0.603316326531,0.640816326531,0.750218340611,0.733504712939,0.754532775453,13.4694745
110,0.109809343438,0.111258696325,0.110926391104,0.634014039566,0.621173469388,0.627551020408,0.764910842386,0.757946210269,0.761281883584,14.845234
120,0.106607114396,0.106149667111,0.108536021611,0.662093171666,0.65943877551,0.663265306122,0.79599306492,0.793822393822,0.796798029557,16.1907681
130,0.106064060993,0.105691535664,0.107154174759,0.667517549458,0.661989795918,0.671428571429,0.798686244204,0.794732765298,0.800988875155,17.6364624
140,0.106265926294,0.106641576164,0.108642875216,0.667517549458,0.665816326531,0.670408163265,0.797905352987,0.797527047913,0.799503414029,18.9710045
150,0.106646914599,0.107055831111,0.106848794087,0.662731333759,0.654336734694,0.664285714286,0.787963891675,0.781627719581,0.790845518118,20.2847854
160,0.104528001257,0.105939216738,0.106628358988,0.667517549458,0.663265306122,0.664285714286,0.799538283955,0.796923076923,0.797538461538,21.7616508
170,0.101390322217,0.104191692933,0.103609866832,0.675494575622,0.663265306122,0.680612244898,0.800939518497,0.794712286159,0.804741110418,23.3126679
180,0.102618162004,0.106372222753,0.10466301123,0.669751116784,0.65943877551,0.673469387755,0.795575745605,0.789598108747,0.798488664987,24.8637679
190,0.104611186862,0.108009959541,0.106909068735,0.679961710274,0.640306122449,0.678571428571,0.797250859107,0.77367576244,0.797687861272,26.5012833
200,0.1022389823,0.104845690939,0.104055621961,0.679323548181,0.661989795918,0.678571428571,0.797256405084,0.789180588703,0.797687861272,28.1317695
210,0.105222108283,0.108176013963,0.108031125172,0.674856413529,0.644132653061,0.665306122449,0.795586760281,0.777689243028,0.789743589744,29.8253474
220,0.103739470181,0.106308260199,0.105510734693,0.665283982131,0.627551020408,0.666326530612,0.786136595311,0.763371150729,0.787247885491,31.7032712
230,0.106213402512,0.109778573101,0.109150768926,0.664007657945,0.633928571429,0.659183673469,0.785845027456,0.767611336032,0.783116883117,33.3415992
240,0.10327710949,0.107732552304,0.105329121458,0.659540523293,0.63137755102,0.661224489796,0.782821086912,0.766747376917,0.785529715762,35.3814959
250,0.104734942649,0.107039504561,0.106789706329,0.670389278877,0.636479591837,0.663265306122,0.792027380713,0.771451483561,0.788732394366,37.2670601
260,0.106307839629,0.108365280983,0.107980953606,0.662731333759,0.627551020408,0.658163265306,0.779837533847,0.758278145695,0.776815456362,38.8361186
270,0.103325639981,0.105221718084,0.105621038536,0.663369495852,0.627551020408,0.654081632653,0.784649928557,0.762601626016,0.77828646174,40.4420944
280,0.104163334606,0.106814765801,0.105934531512,0.656349712827,0.622448979592,0.647959183673,0.778258184064,0.756578947368,0.773473407748,41.9888666
290,0.108012854337,0.110746919606,0.110567349383,0.667836630504,0.626275510204,0.65,0.75751222921,0.72280037843,0.744220730798,43.5042298
300,0.104187902253,0.105935981701,0.104957587343,0.680599872368,0.667091836735,0.677551020408,0.803146509341,0.796570537802,0.8,45.1320319
310,0.103208560775,0.105872422696,0.104046802726,0.675813656669,0.65306122449,0.667346938776,0.796392785571,0.783094098884,0.791560102302,46.6054377
320,0.103874699406,0.107304680426,0.104885495914,0.679323548181,0.654336734694,0.668367346939,0.797989949749,0.783719074222,0.790727623954,47.8403081
330,0.101689040982,0.104051095463,0.103023865182,0.685705169113,0.665816326531,0.674489795918,0.802089612216,0.79173290938,0.795381654907,49.0522707
340,0.1010516902,0.103869407546,0.102706328519,0.684747925973,0.646683673469,0.672448979592,0.797872340426,0.774613506916,0.790333115611,50.2833607
350,0.103613354295,0.106586172928,0.104358469223,0.67198468411,0.646683673469,0.668367346939,0.791734197731,0.777866880513,0.789371354504,51.4322918
360,0.102237939377,0.104361731844,0.103041213963,0.68410976388,0.651785714286,0.673469387755,0.79704797048,0.778947368421,0.789196310935,52.5813979
370,0.102098400324,0.104693282985,0.103528237364,0.675813656669,0.669642857143,0.678571428571,0.794581479984,0.791633145615,0.794252122796,54.1368323
380,0.10302290017,0.104662837895,0.103641451862,0.676132737715,0.660714285714,0.672448979592,0.799842240189,0.791208791209,0.796963946869,55.4568045
390,0.103723490972,0.105489274841,0.105123900921,0.675813656669,0.669642857143,0.673469387755,0.801174168297,0.798756798757,0.800747198007,56.6499201
400,0.109194564834,0.111209761731,0.109158968892,0.67102744097,0.65306122449,0.673469387755,0.793428170707,0.782747603834,0.795134443022,57.8946134
410,0.103597370865,0.104179126119,0.104650153528,0.677089980855,0.665816326531,0.675510204082,0.799046862589,0.793700787402,0.798479087452,59.4573869
420,0.102714788981,0.103518960963,0.103919700604,0.665922144225,0.663265306122,0.654081632653,0.794100294985,0.792125984252,0.787460815047,60.8765037
430,0.103475327184,0.104047118865,0.104729797188,0.667836630504,0.660714285714,0.651020408163,0.795199685225,0.790880503145,0.785175879397,62.0818764
440,0.102332406784,0.103791522398,0.103933576407,0.674537332482,0.660714285714,0.658163265306,0.800156739812,0.7921875,0.790231684408,63.5031844
450,0.101702452387,0.103737882248,0.103188982963,0.665283982131,0.668367346939,0.663265306122,0.794756407748,0.796557120501,0.793491864831,64.5681133
460,0.102629498684,0.104277359006,0.103658609667,0.670708359923,0.63137755102,0.658163265306,0.789731051345,0.765612327656,0.781188765513,65.5159812
470,0.101039725316,0.10400625867,0.102404411488,0.675175494576,0.642857142857,0.672448979592,0.791990192072,0.771241830065,0.790058862001,66.5204287
480,0.0978234655787,0.101467287747,0.0997608622255,0.681876196554,0.647959183673,0.661224489796,0.791466220456,0.769230769231,0.778371161549,67.5515888
490,0.0991392166542,0.102074405065,0.102580321064,0.681557115507,0.640306122449,0.657142857143,0.793886823627,0.768472906404,0.777777777778,68.513174
500,0.10284500983,0.105862423871,0.10538947578,0.666560306318,0.628826530612,0.651020408163,0.785641025641,0.763222131814,0.776762402089,69.4764175
510,0.103783547029,0.105472159851,0.106904332508,0.662412252712,0.637755102041,0.639795918367,0.785308441558,0.769480519481,0.773281952473,70.4250744
520,0.0998042687414,0.102421077624,0.102069970977,0.680280791321,0.640306122449,0.659183673469,0.79133694294,0.768092105263,0.779100529101,71.3695534
530,0.102788608755,0.106110592829,0.104328409976,0.67294192725,0.640306122449,0.655102040816,0.788616209528,0.770358306189,0.780234070221,72.4189956
540,0.103443821228,0.103284318716,0.106054829925,0.65985960434,0.650510204082,0.651020408163,0.791796875,0.784929356358,0.787313432836,73.3520095
550,0.10065038496,0.101835847881,0.10369709097,0.65985960434,0.644132653061,0.647959183673,0.787818471338,0.777334397446,0.782059380922,74.287673
560,0.106061456047,0.108966639654,0.10889137108,0.666879387364,0.619897959184,0.636734693878,0.784653465347,0.753311258278,0.765789473684,75.2141617
570,0.103514195284,0.103350620744,0.105534839332,0.668474792597,0.639030612245,0.642857142857,0.780198857626,0.762384550798,0.766666666667,76.1579067
580,0.105036572596,0.105148213029,0.107558794507,0.666879387364,0.649234693878,0.641836734694,0.788406972031,0.776604386677,0.773694390716,77.0698823
590,0.10139906781,0.101674034938,0.103986687419,0.680918953414,0.644132653061,0.65612244898,0.792617171298,0.77037037037,0.776079734219,77.9837958
600,0.101688160918,0.10352139793,0.104501225705,0.668793873644,0.640306122449,0.645918367347,0.788422339992,0.771103896104,0.775984506133,78.993491
610,0.101727539401,0.10200617159,0.104791632407,0.666241225271,0.672193877551,0.655102040816,0.796021840874,0.799061767005,0.789800995025,80.1155883
620,0.102528099561,0.104150578639,0.105787199107,0.669432035737,0.628826530612,0.645918367347,0.775951557093,0.750642673522,0.760854583046,81.1218838
