iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.144798565354,0.144849015298,0.14623726422,0.402999361838,0.410714285714,0.376530612245,0.387962054302,0.393700787402,0.339459459459,0.0086686
10,0.145192287469,0.145393382479,0.146748442186,0.404913848117,0.415816326531,0.390816326531,0.411486273272,0.426065162907,0.368253968254,0.1053239
20,0.142850640288,0.143001996414,0.14423176906,0.403637523931,0.410714285714,0.397959183673,0.420105491778,0.428217821782,0.390495867769,0.1863518
30,0.14270650554,0.142693499794,0.143928872116,0.405232929164,0.417091836735,0.391836734694,0.425754775108,0.443361753959,0.391836734694,0.2525112
40,0.140220187571,0.140444108848,0.141707740122,0.426292278239,0.441326530612,0.414285714286,0.42,0.441326530612,0.393234672304,0.3043092
50,0.138991999099,0.138890199263,0.140548113845,0.438736439056,0.455357142857,0.429591836735,0.445635045698,0.470879801735,0.425488180884,0.3476716
60,0.137488518102,0.13833140252,0.138989242377,0.450542437779,0.456632653061,0.437755102041,0.469827586207,0.491646778043,0.446231155779,0.3898762
70,0.132230428763,0.13328195912,0.133979382056,0.47383535418,0.473214285714,0.460204081633,0.514857310974,0.525832376579,0.490856592878,0.434695
80,0.13101524617,0.132099482774,0.132660216885,0.488832163369,0.492346938776,0.464285714286,0.547713156409,0.558758314856,0.509803921569,0.4746759
90,0.131352562973,0.13245175617,0.132423837484,0.480855137205,0.488520408163,0.461224489796,0.520200530817,0.538550057537,0.485380116959,0.5159793
100,0.121704899336,0.123213210094,0.123426490395,0.552648372687,0.531887755102,0.521428571429,0.608598548297,0.589025755879,0.572470373747,0.55535
110,0.12112009508,0.122316541251,0.123229914939,0.559987236758,0.52806122449,0.521428571429,0.610781823314,0.578587699317,0.571689497717,0.5935216
120,0.115962888955,0.116493748848,0.11842527582,0.614231014678,0.612244897959,0.6,0.683756212399,0.680672268908,0.670033670034,0.659671
130,0.115954595334,0.116545492367,0.118392155191,0.609763880026,0.607142857143,0.59387755102,0.680094166885,0.675789473684,0.664418212479,0.704714
140,0.113772949234,0.114837497368,0.116216650675,0.634014039566,0.639030612245,0.619387755102,0.711591651999,0.716148445336,0.700401606426,0.7479202
150,0.111234116299,0.112703317407,0.113753284813,0.666879387364,0.670918367347,0.64693877551,0.760110294118,0.763302752294,0.74294205052,0.7953849
160,0.111028175535,0.112596280126,0.113626330641,0.666241225271,0.678571428571,0.64693877551,0.760968921389,0.770072992701,0.744837758112,0.8475086
170,0.109266975352,0.11080560748,0.111860316717,0.676770899809,0.677295918367,0.663265306122,0.770242685416,0.77145438121,0.758418740849,0.8939819
180,0.109025003703,0.110410023803,0.111544491812,0.673899170389,0.678571428571,0.663265306122,0.768463978251,0.772972972973,0.759475218659,0.9368194
190,0.108389941701,0.109674259052,0.111319872818,0.679961710274,0.683673469388,0.662244897959,0.77281993205,0.775362318841,0.758217677137,0.9779844
200,0.10650861675,0.106670252378,0.109995059957,0.690810465858,0.684948979592,0.664285714286,0.768900548533,0.765432098765,0.750568612585,1.015417
210,0.106342628601,0.106418260921,0.109869153635,0.69623484365,0.700255102041,0.678571428571,0.782648401826,0.784995425435,0.76821192053,1.0558002
220,0.105531574621,0.10544606081,0.108904485053,0.694958519464,0.700255102041,0.679591836735,0.782825988187,0.785388127854,0.770131771596,1.1078809
230,0.105303539655,0.105285758546,0.108752021152,0.697511167837,0.701530612245,0.679591836735,0.785034013605,0.786496350365,0.769794721408,1.1577826
240,0.105161143913,0.105509610748,0.108723953659,0.695915762604,0.69387755102,0.682653061224,0.782171428571,0.779005524862,0.771155261221,1.2163423
250,0.104707025222,0.10461543619,0.107965417034,0.704211869815,0.706632653061,0.683673469388,0.790413746326,0.791666666667,0.774381368268,1.2691701
260,0.102700717968,0.102744909381,0.105952095124,0.707721761327,0.706632653061,0.686734693878,0.797255422753,0.79609929078,0.780557541101,1.3148289
270,0.102476300274,0.102392629589,0.105456455946,0.707083599234,0.704081632653,0.687755102041,0.797619047619,0.794690265487,0.782051282051,1.3573684
280,0.102404236926,0.10210687009,0.105513327471,0.713146139119,0.710459183673,0.692857142857,0.802113141096,0.798580301686,0.786373314407,1.3978795
290,0.101263498852,0.10080936815,0.104167713752,0.711869814933,0.709183673469,0.684693877551,0.80356754405,0.800699300699,0.783461807989,1.4508985
300,0.0994601297532,0.0986405513962,0.102827069604,0.715060625399,0.718112244898,0.69693877551,0.80506439642,0.805628847845,0.790402258292,1.5083499
