iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.104772599236,0.10672045172,0.108171525082,0.660497766433,0.651785714286,0.659183673469,0.754045307443,0.742209631728,0.755131964809,0.0695001
10,0.107815599403,0.112782515913,0.109569494834,0.673580089343,0.672193877551,0.661224489796,0.79617453676,0.793242156074,0.787723785166,0.9132683
20,0.107230720329,0.107442058165,0.110277238443,0.66911295469,0.670918367347,0.666326530612,0.800615266295,0.800309597523,0.798769230769,1.6206955
30,0.114940512341,0.117124950759,0.116424199367,0.644224633057,0.656887755102,0.65,0.781157998037,0.790007806401,0.785222291797,2.3567893
40,0.111023922467,0.110986553869,0.11243651335,0.665603063178,0.673469387755,0.665306122449,0.797370456303,0.800933125972,0.79677819083,3.0804291
50,0.111112805379,0.110944319062,0.112437175684,0.665283982131,0.669642857143,0.666326530612,0.797529434472,0.799069045772,0.798023471279,3.779335
60,0.11517459834,0.115360763049,0.116411885645,0.665603063178,0.665816326531,0.665306122449,0.799079754601,0.799079754601,0.799019607843,4.5030973
70,0.10554211023,0.106698844352,0.105937392522,0.667198468411,0.668367346939,0.667346938776,0.799769629487,0.800307219662,0.799754299754,5.2234903
80,0.102948205802,0.104686322222,0.103592950897,0.675175494576,0.665816326531,0.687755102041,0.798893717898,0.793048973144,0.807788944724,5.9249872
90,0.104237441019,0.104630485607,0.105869737778,0.677089980855,0.677295918367,0.670408163265,0.803036200856,0.802805923617,0.799752014879,6.6516839
100,0.106157147191,0.106083455568,0.1067865361,0.665922144225,0.664540816327,0.665306122449,0.799155956263,0.79846743295,0.799019607843,7.3584368
110,0.108019554292,0.109067858927,0.108484531512,0.664964901085,0.664540816327,0.664285714286,0.798773476428,0.79846743295,0.798283261803,8.0837926
120,0.105486011638,0.10610802047,0.106157563737,0.669432035737,0.679846938776,0.670408163265,0.799922750097,0.805577072037,0.80147510756,8.762256
130,0.103781588782,0.103438594012,0.104856842952,0.670389278877,0.678571428571,0.668367346939,0.80100173377,0.804953560372,0.80024585126,9.4661397
140,0.104648311965,0.105034699695,0.105352143432,0.665922144225,0.667091836735,0.666326530612,0.799232981783,0.799693016117,0.799509503372,10.1713644
150,0.103764065951,0.104452321382,0.104550285789,0.671346522017,0.677295918367,0.669387755102,0.801235044384,0.804331013148,0.800492610837,10.8900472
