iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.123654552193,0.119371153895,0.124193860824,0.587109125718,0.607142857143,0.568367346939,0.672405063291,0.684426229508,0.652423993426,0.0038199
10,0.122802086315,0.118092980707,0.122971015666,0.593809827696,0.616071428571,0.578571428571,0.67910259642,0.693170234455,0.661752661753,0.0434392
20,0.12293081777,0.118241593516,0.12299849889,0.590938098277,0.613520408163,0.581632653061,0.678212851406,0.693009118541,0.665579119086,0.0817997
30,0.14421966103,0.139688060921,0.14461695095,0.411614550096,0.445153061224,0.409183673469,0.339068100358,0.374100719424,0.325960419092,0.1200597
40,0.147418952135,0.141254434636,0.146938495206,0.407785577537,0.447704081633,0.398979591837,0.356895356895,0.396094839609,0.325315005727,0.1600115
50,0.148415034429,0.142791069783,0.148467783726,0.414167198468,0.441326530612,0.395918367347,0.354884047786,0.372492836676,0.319540229885,0.1973458
60,0.141145294031,0.13627734433,0.140837999833,0.439693682195,0.452806122449,0.426530612245,0.42726679713,0.434782608696,0.404661016949,0.2349839
70,0.139856191658,0.13486583668,0.139549121874,0.444160816847,0.461734693878,0.434693877551,0.428852459016,0.438829787234,0.415611814346,0.2706592
80,0.142442492477,0.137015414521,0.142027172141,0.424058710913,0.451530612245,0.418367346939,0.392460451027,0.420485175202,0.380434782609,0.3134967
90,0.13330570171,0.128743418972,0.133728625042,0.493299298022,0.511479591837,0.490816326531,0.523695260948,0.531211750306,0.525214081827,0.3488211
100,0.129536756322,0.126014266069,0.129628294622,0.510529674537,0.53443877551,0.509183673469,0.544266191325,0.563918757467,0.55421686747,0.3859843
110,0.128919398458,0.125478700506,0.128839901619,0.513720485003,0.536989795918,0.523469387755,0.550972304066,0.56837098692,0.569585253456,0.423004
120,0.128118267345,0.124276911828,0.12790140219,0.520740268028,0.545918367347,0.535714285714,0.562099125364,0.581176470588,0.585232452142,0.4710545
130,0.123695264646,0.121050035738,0.122897653867,0.557753669432,0.575255102041,0.569387755102,0.620689655172,0.626262626263,0.637457044674,0.5516416
140,0.121149871607,0.118633021818,0.121097860165,0.563497128271,0.589285714286,0.585714285714,0.616806722689,0.629885057471,0.642605633803,0.5884523
150,0.121741570095,0.117964224257,0.122477203559,0.570835992342,0.584183673469,0.570408163265,0.611832611833,0.618266978923,0.614821591949,0.6296727
160,0.119883388628,0.116662614864,0.119918261161,0.575622208041,0.595663265306,0.588775510204,0.631782945736,0.640181611805,0.650477016479,0.6659435
170,0.116371164289,0.113993049231,0.117314244603,0.59157626037,0.594387755102,0.59387755102,0.641657334826,0.633640552995,0.650877192982,0.7029497
180,0.113966530112,0.112148737469,0.115206092818,0.607211231653,0.614795918367,0.604081632653,0.666124220233,0.665188470067,0.671742808799,0.7394149
190,0.113931078068,0.113633019169,0.115228223157,0.607849393746,0.594387755102,0.610204081633,0.678019386953,0.655844155844,0.683774834437,0.7768997
200,0.109400946609,0.108074661786,0.112181773102,0.648691767709,0.623724489796,0.633673469388,0.720770986558,0.69109947644,0.712570056045,0.8170607
210,0.109266443592,0.107936091215,0.112084232758,0.646777281429,0.628826530612,0.630612244898,0.720383935337,0.697190426639,0.711323763955,0.8646053
220,0.106440646724,0.104160008698,0.108854665582,0.661135928526,0.65943877551,0.65612244898,0.731275303644,0.724458204334,0.733596837945,0.9070231
230,0.101672213354,0.0996449997926,0.104450969926,0.682514358647,0.69387755102,0.670408163265,0.768550825773,0.770992366412,0.764748725419,0.9428456
240,0.10111460809,0.0990306853659,0.104003223495,0.688576898532,0.702806122449,0.677551020408,0.777676537585,0.783658310121,0.774607703281,0.9780819
250,0.100492710149,0.0989791142703,0.102907276966,0.69910657307,0.704081632653,0.695918367347,0.783665978435,0.783985102421,0.783744557329,1.0123536
260,0.100265365478,0.098817623383,0.103015384499,0.699744735163,0.704081632653,0.69387755102,0.78471745596,0.784786641929,0.78323699422,1.0481399
270,0.0994849964489,0.0986428683389,0.103047362845,0.709636247607,0.702806122449,0.692857142857,0.797777777778,0.791031390135,0.787878787879,1.0868591
280,0.0988596082515,0.0981255190757,0.102998339593,0.7102744097,0.698979591837,0.689795918367,0.795495495495,0.783882783883,0.782546494993,1.1322338
290,0.0978960708139,0.0970662006155,0.102017925466,0.711550733886,0.700255102041,0.686734693878,0.797218483625,0.785779398359,0.781494661922,1.167479
300,0.0970481496882,0.0961439055242,0.101433977909,0.716656030632,0.709183673469,0.69387755102,0.798639455782,0.790825688073,0.78354978355,1.2079836
310,0.0968274671662,0.0950622107566,0.100881624033,0.713465220166,0.702806122449,0.698979591837,0.794695930498,0.782039289055,0.785142024763,1.2576261
320,0.0965260785095,0.0941600002495,0.0999791602154,0.710593490747,0.710459183673,0.709183673469,0.797227811312,0.793448589627,0.797728885735,1.3030837
330,0.0962399809231,0.0936697567126,0.100038155046,0.7102744097,0.711734693878,0.704081632653,0.797411869701,0.795660036166,0.794908062235,1.340418
340,0.0962426329319,0.0934552800552,0.0995501506182,0.711869814933,0.713010204082,0.708163265306,0.798031760233,0.795268425842,0.796005706134,1.3785911
350,0.0949775439259,0.0906815180064,0.0984839120634,0.719846841098,0.732142857143,0.705102040816,0.798716185236,0.804104477612,0.789818181818,1.416696
360,0.0940224320132,0.0896567594961,0.0969691231171,0.718251435865,0.725765306122,0.714285714286,0.801528433356,0.8032936871,0.801136363636,1.4563961
370,0.0954487981297,0.0889078575383,0.0970705842323,0.708998085514,0.727040816327,0.714285714286,0.797333333333,0.80650994575,0.802816901408,1.5005843
380,0.0932239880429,0.0880341090552,0.0958467555517,0.719846841098,0.727040816327,0.716326530612,0.801626751017,0.80258302583,0.801144492132,1.5376877
390,0.0929272406826,0.0876590363645,0.0957387000339,0.716975111678,0.735969387755,0.715306122449,0.800629354911,0.810265811182,0.8,1.5738841
400,0.0923807385929,0.0869291688689,0.0960738585394,0.723675813657,0.738520408163,0.711224489796,0.803092314688,0.811753902663,0.794480755265,1.6095888
410,0.0913363173085,0.0862797331459,0.0956558071951,0.726866624123,0.732142857143,0.719387755102,0.803939532753,0.805914972274,0.800868935554,1.6496699
